code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
f644e243-9cbc-4814-a49b-ffbe16a8085e_MALDI2,Providencia rettgeri,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d361fa5-5f88-4674-ac6d-55f0d0f25afd_MALDI2,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7582bcfb-27e7-46c2-afe7-d2640378138e_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
158f7c23-9720-446a-82fa-018ef37cb1a6_MALDI2,Proteus mirabilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
279e3f0e-da6f-4ff6-95ab-51c6dd623004_MALDI2,Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
dad35370-583a-483d-9aaf-93cf351d84d4_MALDI2,Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
36f3a288-c850-4105-8756-e7b38eec68c1_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f2d4ab4-0033-43a3-93a5-3673e457da18_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
97fe5419-3f16-4475-9186-fa9675d4d676_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
aadf47b9-898f-4a6c-a1b3-13ac57b975cc_MALDI2,Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
032191d5-43f5-4b60-92f9-325d603624cc_MALDI2,Micrococcus luteus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,I,-,-
7f50414e-64d5-416c-be1f-eef86fbf7060_MALDI2,Streptococcus pyogenes,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
ec96e2c0-456f-47f9-827a-345370547e56_MALDI2,Staphylococcus hominis,S,S,S,S,S,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
80b75be5-44b5-42a8-8a00-df44707828b8_MALDI2,Streptococcus pyogenes,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
e08934cd-503d-433d-b923-2d1f7f84826f_MALDI2,Staphylococcus hominis,S,S,S,R,S,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
adab414e-500a-47d1-94f9-28d7ef07d51c_MALDI2,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
c998c70f-7be7-4cc6-8a97-12dbd89a4d5b_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
cda03512-fc07-4d57-bc43-cf0cb6553993_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7b79779-6ef0-4f04-8767-8c1cebf4cf2f_MALDI2,Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896c88a-3d9e-4380-b8cf-55d4feb35dc5_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d35b27a-f1a3-4d7b-be69-e1617af8548c_MALDI2,Staphylococcus lugdunensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
e513a755-3bf4-4f73-be7d-f13283be3b68_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
e415465b-837a-4225-b8b8-e05d1860f866_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7197f7da-54df-470e-a888-a7bfb6015aef_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
70cb0893-c26b-4aa4-a399-6d5882fd5ded_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f35455b-5a45-4584-b00a-2c8b58830821_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c10bba9c-33ab-4ae3-8688-20847aeeb026_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f39e270b-fa55-4a38-874e-4b3c96249d0d_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc9d10d2-701b-4d57-89c6-74c8fb4cf3b4_MALDI2,Chryseobacterium gleum,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb7803f4-3805-41c1-8a2c-531f74055b8a_MALDI2,Chryseobacterium gleum,,,,,,,,,,,,,,,,,,,,,,,,,,,
57050acd-3940-4bc9-9423-b950402f734b_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
10936c4e-7edb-431a-8661-11225d385d65_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
396f1c1f-1bd3-4c8e-8e16-f56f0026ce49_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e660b7-9ee6-49ff-9812-d7ff45575dd2_MALDI2,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
06b09a6e-a50a-4d33-b5b2-367f0f7703db_MALDI2,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948e1df-bf9e-47c9-9032-d7a945035c89_MALDI2,Prevotella nanceiensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7a729b3-82cf-4b15-a1ae-c40d0510e513_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553d0a8-6473-42cc-b4fb-e1df20eb02f0_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
247b8373-6ea1-4322-9d40-bfc891a22778_MALDI2,Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
778b4b16-0cfc-4366-8542-2f49f44510c3_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0dea058-e821-404c-91c3-73ae39571377_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b484d95-ba99-428f-95ec-71a62298bf68_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f92f2bed-1125-4835-adc2-6858617148c5_MALDI2,Streptococcus oralis,,,,,,,,,,,,,,,,,,,,,,,,,,,
feaafb62-0269-48a7-b457-48bd208bc09a_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ef97a6-59f8-4b3b-834d-07c41a0595e0_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcc3c302-99ef-497d-b13e-a60cf071b65e_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,R,R,-,-,-,-,S,-,-,S,-,-,-,-,-,S,-,R,R
37366cce-7e38-4160-9b96-b6ee7493b5dd_MALDI2,Candida parapsilosis,,,,,,,,,,,,,,,,,,,,,,,,,,,
648bdf0f-14d9-479f-95c3-01166afdc2d7_MALDI2,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bba2032e-42ee-4d71-9ec0-98582750897c_MALDI2,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e99bc98-69f2-4b7b-bb9c-9f98d55f9c10_MALDI2,Citrobacter freundii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
ebb6c439-1f67-481e-b9c2-0b4a834e895d_MALDI2,Citrobacter koseri,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,S,S,-,S,S
195ad31a-98fc-4147-aaca-37c67092841d_MALDI2,Providencia rettgeri,I,-,-,-,-,-,R,-,S,I,I,-,I,S,S,R,S,S,-,-,-,S,R,R,-,S,S
24850d94-089c-4cd9-a719-fca99da9ccba_MALDI2,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
b04b8699-f5dc-4765-8218-5cd4566e6545_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e5d30a1-6334-4e52-851c-e9dfe94c922c_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0696196-94be-47e1-b574-d650127c9952_MALDI2,Enterococcus faecium,,,,,,,,,,,,,,,,,,,,,,,,,,,
200ad217-8f94-4c94-bf2d-98e0d34dcad3_MALDI2,Streptococcus pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b97f05-010a-4b27-87dd-2b9bcfcd6ae5_MALDI2,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
2a699df7-f837-4161-9a18-68ffa244df0f_MALDI2,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,R,R,-,-,-,S,-,-,S,-,-,-,-,-,S,-,R,R
356babe7-7acb-4e7a-a051-c21665084fc6_MALDI2,Candida parapsilosis,,,,,,,,,,,,,,,,,,,,,,,,,,,
07f4bce3-df9c-46b3-91e2-b75d76857b99_MALDI2,Staphylococcus lugdunensis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,S,S,-,-,-,-,-,-,-
acf4523e-3c7a-4e88-9e66-22b3fa6d2105_MALDI2,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
04fd7cac-8465-4a5a-b917-8d75c599579d_MALDI2,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
7816cca3-78e4-4c97-88ee-2476a5d6d784_MALDI2,Staphylococcus epidermidis,R,R,R,R,R,S,R,R,R,S,-,-,-,S,-,R,R,-,S,R,R,-,-,-,S,R,R
8f28da2f-506c-4b17-beb3-daa88f47f875_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbe6ec85-e4d8-40c3-a7b3-8d8cd82e3891_MALDI2,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b69b1b1-a316-4c7f-a925-bf88abcc290a_MALDI2,Staphylococcus epidermidis,S,S,S,R,R,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,R,S,S
4119224d-3adf-4c2e-a377-cc15eca62948_MALDI2,Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
52d76bec-fe02-4cb6-aa0f-6ebff8dc1c72_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
da91d7b8-8920-4f0e-b86e-0d0d82a8bc43_MALDI2,Staphylococcus lugdunensis,-,-,S,S,-,S,-,-,-,S,-,-,-,S,-,-,-,-,S,S,-,-,-,-,-,-,-
c232fb52-9bb8-494f-bcb4-da9439ee3309_MALDI2,Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
dea90688-8f55-42e4-96b1-dc5a7fc55662_MALDI2,Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
674f79a2-9a05-47ba-970c-6fe358d4f503_MALDI2,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,R,-,-,-,-,-,S,-,S,R
3e3d970e-93e0-42d5-961c-f68ad73bb58f_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307784d-0351-4013-b784-5ed6c4a3c098_MALDI2,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126c9be-91be-4654-b5f6-c051b7e5e999_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,I
498976da-6f52-4d6b-ac35-8c292aa22a8b_MALDI2,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
fbffb395-b30e-4519-83f7-452b08632c42_MALDI2,Citrobacter koseri,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
929d040d-db53-45d8-ac15-8ea1d0f157ae_MALDI2,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
0b918581-a7e6-4513-9240-fa5909847361_MALDI2,Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
c9bde06e-18b3-46a6-9b9f-e0fb37d7d857_MALDI2,Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
40a53942-64d6-4253-8ed1-84e9c13f63da_MALDI2,Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,I
b3c6a137-f9d3-4f90-b0ce-e1036411363a_MALDI2,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
748e1690-8155-4013-8d43-da5767135cc9_MALDI2,Providencia rettgeri,I,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
e5375d94-deb7-4b00-809b-d4daa8ab37d6_MALDI2,MIX!Bacillus cereus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad3190b9-4811-4b53-a5fd-0761e8b5d1d7_MALDI2,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fe70a48-50ba-4398-90fc-ab657fca5043_MALDI2,Serratia liquefaciens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
92ae6e66-49c1-423a-ac1c-3dd157d62f19_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
06a668b6-2b42-4327-85bc-39b8674c4aa2_MALDI2,Pseudomonas aeruginosa,"R(1), I(1)",-,-,-,-,-,-,-,R,S,S,-,-,-,S,-,-,"R(1), S(1)",-,-,-,-,-,S,-,S,"R(1), S(1)"
1f259b9d-ce1a-4bce-b178-6c67bce62778_MALDI2,Haemophilus parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eeeb9c1-86d4-48b3-9ead-e4f687a328fb_MALDI2,Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1330053-b576-4f51-8546-54f911ff4ca6_MALDI2,Pseudomonas aeruginosa,-,-,-,-,-,-,-,-,S,S,-,-,-,-,S,-,-,S,-,-,-,-,-,S,-,-,S
97467b38-1bc3-44d1-8d49-f8ace42a5cdf_MALDI2,Proteus mirabilis,I,-,-,-,-,-,S,-,S,S,S,-,-,R,S,R,S,S,-,-,-,-,-,R,-,S,S
14c90543-35b9-4559-a23d-be2f41509dff_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7fda1b7-6dc4-4f68-8b32-1550e3994362_MALDI2,Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
59f721d5-3492-4eff-9703-80e669c5242e_MALDI2,Staphylococcus aureus,S,S,S,R,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
5ef9644c-f271-4f35-ac31-ce61a04c8936_MALDI2,Staphylococcus aureus,S,S,S,R,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
d108bbad-6e5e-483e-b3bd-96e17e71fa47_MALDI2,Pseudomonas aeruginosa,"R(1), I(1)",-,-,-,-,-,-,-,R,S,S,-,-,-,S,-,-,"R(1), S(1)",-,-,-,-,-,S,-,S,"R(1), S(1)"
4f32ae29-16d3-47df-a318-626b67be5441_MALDI2,Citrobacter koseri,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
967edd40-9a02-4f99-ac6e-ae86ea326d82_MALDI2,Haemophilus parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b16832f0-8115-4ddc-8a2f-f96c8cf77e47_MALDI2,Moraxella_sg_Branhamella catarrhalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca64498b-081f-4f75-8635-12c1f66d8e12_MALDI2,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
625af2fc-045b-4572-a2d4-bc9cfd84020d_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d4b8b82-ad0d-40fd-9560-c0e8dc2bf37a_MALDI2,Citrobacter koseri,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
a1e70a45-c9e0-49f3-8b3c-699f19272b9b_MALDI2,Citrobacter koseri,S,-,-,-,-,-,S,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
2d97f4b4-f946-4b3d-91ed-8a4c83159b96_MALDI2,Haemophilus parahaemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc4138c2-52c7-4830-aabc-229333b6c29f_MALDI2,Staphylococcus epidermidis,R,S,R,R,R,S,R,R,R,R,-,-,-,R,-,R,R,-,S,R,R,-,-,-,S,R,R
172b060a-a77c-4a35-bea2-3f83da79d6a7_MALDI2,Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7659d9-3fae-448a-9108-69c8e38696b3_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8ca8138-9cfa-4f1c-b81c-24b948721379_MALDI2,Eikenella corrodens,,,,,,,,,,,,,,,,,,,,,,,,,,,
02554234-1ce4-440e-9eed-04aef3b50737_MALDI2,Micrococcus luteus,,,,,,,,,,,,,,,,,,,,,,,,,,,
388b93d5-9e91-46e2-bb88-1cad46765437_MALDI2,Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
122e0134-7af3-4e27-baa9-b01aa0e4cea1_MALDI2,Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c1e6c91-1189-4692-b4d0-8501cd82b020_MALDI2,Enterococcus faecalis,S,-,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-
75ed3593-694f-4e9d-b450-52481e503e07_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
77fc8ff4-e4a5-4582-bfd6-e16899d0a853_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
29190112-e480-4536-b3ab-673c8acb8881_MALDI2,Actinomyces naeslundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
462aae73-0daa-4023-9b0f-d5168791d5fc_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2aa3d44-132f-42e9-92ac-ee8c32b129d8_MALDI2,MIX!Eikenella corrodens,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab121195-c9cd-4ad0-87b7-6b5fbbf67e3a_MALDI2,Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
ff5b424b-800e-466c-ba7c-8f1668409b9a_MALDI2,Streptococcus dysgalactiae,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
bcba12e8-287e-4391-aa33-aadf91db5aec_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
845aad08-277e-47d3-9dde-0e0bc0d0718e_MALDI2,Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3de039-0247-4b9b-96d3-38659d9217c5_MALDI2,Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
810131c7-b826-4389-82a7-e9c8b8e595df_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb80860-7162-44b2-b390-3c94e4107e80_MALDI2,Enterococcus faecalis,S,-,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-
a3df12d0-b602-4b79-a99f-624cb02b890e_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc47f5fa-001d-4272-ab87-da525669cfa4_MALDI2,Eikenella corrodens,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d3ca2db-528d-4040-bb91-7dc2d1a7a9a3_MALDI2,Staphylococcus capitis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f125bb5-35d8-47d2-988b-91233f6df3c8_MALDI2,Escherichia coli,S,-,-,-,-,-,R,-,S,R,R,-,-,S,S,R,R,R,-,-,-,R,-,S,-,S,R
acbe9782-0b70-4940-aa34-bedceb3118a4_MALDI2,Staphylococcus epidermidis,S,S,S,S,S,S,S,S,S,S,-,-,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
1d9d1357-ba71-4d6f-a2e4-1c43c2c24745_MALDI2,MIX!Enterobacter ludwigii,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
c1ae9fb9-4223-4951-b146-7c2a44dc9ffd_MALDI2,Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
b79460be-5cf0-424f-a0d2-e2b7ebac2454_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
663a1e39-c17f-44a9-a452-5807f28b0b23_MALDI2,Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
684867e2-118f-4c3c-8faa-0399b87d80fc_MALDI2,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5383a14-e472-4bfb-800e-3df78ea42148_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd2c990f-8d98-4069-8b82-40b9894951cc_MALDI2,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e2f74b7-1e81-4e97-b092-38c38734478c_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
717aa85b-b895-47f4-bad8-f75c8ada3e30_MALDI2,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c34728-b1dc-4865-94f3-5afbacc2256e_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f24a2ed7-6383-497f-9a8a-9131f9b783a8_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
0418955a-76d7-44e5-a209-2748698eeae3_MALDI2,Lactobacillus salivarius,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8c8c83a-ad55-4ec9-8e0d-e858902537f7_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e841bba-92c8-4f03-805e-7d2507d7acab_MALDI2,Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08103f8-8bc4-4ead-9084-6b4d924181b3_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d689b7ad-82e9-4742-86fb-89990801bac3_MALDI2,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
eed1f888-e595-48f2-ab60-27b74e07e713_MALDI2,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a1a3770-b155-4722-88f8-8c47fe73d11a_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
b611de49-3b6f-4161-9821-1502a18a945f_MALDI2,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
a5aade88-07cf-4996-a416-12b09dccaad0_MALDI2,Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
42c5300b-efa3-4198-9fc4-5af3b34a8496_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab34ca23-63c1-4800-8167-1b39c5d5670d_MALDI2,Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae691373-2234-4dca-b064-c1a5fa7556cd_MALDI2,Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee3e176-f8d3-4a9e-8cb1-0d1a57656e0b_MALDI2,MIX!Granulicatella adiacens,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9e7242-b369-4db9-9e76-8b0b165c8703_MALDI2,MIX!Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e39c56a-485d-440e-8eba-968ac8c955f0_MALDI2,Streptococcus anginosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd67ee7c-dd39-4d8c-9143-553a8cbc3c47_MALDI2,Streptococcus vestibularis,,,,,,,,,,,,,,,,,,,,,,,,,,,
135a280e-b4a4-4a76-82c5-71844d829ac5_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c8104a8-844f-473a-8f66-4fe1c8e7f5a9_MALDI2,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
61ddf679-a829-46ce-8403-911727b408e6_MALDI2,Streptococcus dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f1ea7e0-4385-4acb-b1f9-ca4ae81fbd49_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
88e27e4e-1159-41fd-bbae-226d5ab41ae5_MALDI2,Staphylococcus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc621080-bc24-4e0c-b8b7-b8ae1b6205c6_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba3e93c1-03aa-4c31-9877-cdba7cb625c1_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2b1aa1d-d903-4949-ac1b-bc769f2df8a1_MALDI2,Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
7671b3e8-26c4-43b0-977e-02bd9ea99f1b_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4f6e318-1bbf-4e71-8154-616f1361b351_MALDI2,Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
53cae1f4-67fe-4987-9d13-fffb72639db9_MALDI2,Corynebacterium jeikeium,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccb5a626-722f-4d9e-a637-58fc7083c429_MALDI2,Staphylococcus epidermidis,R,S,R,R,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
b0c7213d-97b9-4030-8695-95af83339761_MALDI2,Staphylococcus epidermidis,R,S,R,R,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
16ef6be2-6752-4cb5-a456-962abeeff3ea_MALDI2,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0250a5e-7070-477f-8b87-eeb8dd675b67_MALDI2,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
