int,mass
-0.47300165059896865,10779
-0.4618787012660819,10779.5
-0.4520979646185383,10780
-0.44502481997384197,10780.5
-0.44089963139135246,10781
-0.43909418956977364,10781.5
-0.43914218657025045,10782
-0.4405773144539275,10782.5
-0.4429332652819499,10783
-0.445763758199332,10783.5
-0.44910999009072033,10784
-0.4533741580129343,10784.5
-0.45894469710007696,10785
-0.4662574484273215,10785.5
-0.4755594295151685,10786
-0.4859482766646252,10786.5
-0.4963733350656237,10787
-0.5057839499080952,10787.5
-0.5131294663819712,10788
-0.517719475864668,10788.5
-0.5202727672217131,10789
-0.5205666690039618,10789.5
-0.5182379466171992,10790
-0.5126539624893788,10790.5
-0.5035713755820246,10791
-0.49238440436057407,10791.5
-0.48056096536743637,10792
-0.4695689751450205,10792.5
-0.4608763502357355,10793
-0.45511107164211934,10793.5
-0.45138549707338593,10794
-0.44950606418208516,10794.5
-0.4492959520893605,10795
-0.4505783399163551,10795.5
-0.4531765953663862,10796
-0.45763200786180425,10796.5
-0.4639409913038706,10797
-0.47118314910968684,10797.5
-0.47843808469635396,10798
-0.4847854014809731,10798.5
-0.48930855499299003,10799
-0.4916605300534125,10799.5
-0.49257068523465714,10800
-0.49287772061253526,10800.5
-0.49339098744606424,10801
-0.4941020101390374,10801.5
-0.4946550617089082,10802
-0.49481101403180555,10802.5
-0.49433073898385815,10803
-0.4929751084411948,10803.5
-0.49053039222457845,10804
-0.48711130161384125,10804.5
-0.482926368858224,10805
-0.4781606243142315,10805.5
-0.47281286723784943,10806
-0.46634407310217424,10806.5
-0.459503517094439,10807
-0.4532209421301384,10807.5
-0.44842609112476706,10808
-0.44604870699381943,10808.5
-0.4468780879291268,10809
-0.45061430631557553,10809.5
-0.4565014707006837,10810
-0.4637864833384205,10810.5
-0.47225303666800955,10811
-0.4823621361715057,10811.5
-0.4934339831823246,10812
-0.5047446133822127,10812.5
-0.5155700624529156,10813
-0.5251863660761796,10813.5
-0.5335225190804829,10814
-0.540764002272458,10814.5
-0.5462641935458946,10815
-0.549372463782148,10815.5
-0.5497107168857938,10816
-0.5477556943347667,10816.5
-0.5441461893852146,10817
-0.5395209952932847,10817.5
-0.5345189053151249,10818
-0.5297629753216996,10818.5
-0.5251026734204923,10819
-0.5203440710998125,10819.5
-0.5155828631727243,10820
-0.510884734083283,10820.5
-0.5059051942567486,10821
-0.5009364903319982,10821.5
-0.4965224276627734,10822
-0.4932068116028156,10822.5
-0.4915334475058663,10823
-0.4921171533444731,10823.5
-0.49541784706525416,10824
-0.5002031083590975,10824.5
-0.5049925509798245,10825
-0.5085084110780536,10825.5
-0.5110855837110425,10826
-0.5131318529800986,10826.5
-0.5149490157056796,10827
-0.5168388687082449,10827.5
-0.5191032088082526,10828
-0.5221827627337886,10828.5
-0.526157487374461,10829
-0.5299259564185687,10829.5
-0.5323237680810656,10830
-0.5325190734952929,10830.5
-0.5309724923050327,10831
-0.5281666511175183,10831.5
-0.5245669554429069,10832
-0.5206388107913565,10832.5
-0.5168476226730246,10833
-0.5131687263512796,10833.5
-0.5093394552457337,10834
-0.50577172817365,10834.5
-0.5028826737860552,10835
-0.5010894207339762,10835.5
-0.5008090547739713,10836
-0.5022757185566529,10836.5
-0.5051321086305492,10837
-0.5089021045347252,10837.5
-0.513109585808245,10838
-0.5172784319901735,10838.5
-0.5209549824089881,10839
-0.5244672718104502,10839.5
-0.5277808889037058,10840
-0.5304744156743559,10840.5
-0.5321478607401512,10841
-0.5328543155323335,10841.5
-0.5326678189875792,10842
-0.5315649771239446,10842.5
-0.529522395959485,10843
-0.5265166815122567,10843.5
-0.5224772107276281,10844
-0.5171900714253277,10844.5
-0.511077922786237,10845
-0.5046769496342683,10845.5
-0.49839759178593673,10846
-0.49198933936368905,10846.5
-0.4856365008701365,10847
-0.4796175845101981,10847.5
-0.47421109848879284,10848
-0.4696955510108399,10848.5
-0.46626939361647723,10849
-0.4637625059826719,10849.5
-0.46203701872808234,10850
-0.46096793278867754,10850.5
-0.4605630451692882,10851
-0.4609830876822836,10851.5
-0.46205753050126647,10852
-0.46360164543118326,10852.5
-0.46543070427698086,10853
-0.46735997884360575,10853.5
-0.46887606941038323,10854
-0.4701940729460005,10854.5
-0.47259741827016033,10855
-0.477376528176733,10855.5
-0.4853301921890273,10856
-0.4956177067639298,10856.5
-0.5070762451623119,10857
-0.5185429920374683,10857.5
-0.5288551320426945,10858
-0.53687447579491,10858.5
-0.5432836374172821,10859
-0.5479855265629713,10859.5
-0.5497010281248668,10860
-0.5471474680259737,10860.5
-0.5396296980880156,10861
-0.5283069512427732,10861.5
-0.5146657689488995,10862
-0.5001926926650474,10862.5
-0.48637426384986976,10863
-0.4744335913166521,10863.5
-0.462992256535121,10864
-0.4532298028203984,10864.5
-0.44723875450640876,10865
-0.44701370912242494,10865.5
-0.45260811144569746,10866
-0.46241618201397616,10866.5
-0.4747923364728791,10867
-0.4880909904680242,10867.5
-0.5006665596450295,10868
-0.5114606864218992,10868.5
-0.5216670111673452,10869
-0.5305271676251005,10869.5
-0.5369940104807205,10870
-0.5402599430582182,10870.5
-0.5407244284094511,10871
-0.5388297214155318,10871.5
-0.534986551798097,10872
-0.5296056492787838,10872.5
-0.5230977435792289,10873
-0.5152824793283012,10873.5
-0.5057183354082236,10874
-0.4954206814155019,10874.5
-0.48544401002209614,10875
-0.47684281389996697,10875.5
-0.47067158572107476,10876
-0.467368744000562,10876.5
-0.4662218264496423,10877
-0.46671142643561797,10877.5
-0.4683198590388266,10878
-0.4705294393396061,10878.5
-0.47282660285156825,10879
-0.4756198308556729,10879.5
-0.47898357555568877,10880
-0.48223477753451993,10880.5
-0.4846981816839007,10881
-0.4862670556776387,10881.5
-0.4871853989661783,10882
-0.4875683325537111,10882.5
-0.487530977444429,10883
-0.4871884546425238,10883.5
-0.4866505156757323,10884
-0.4858856388828146,10884.5
-0.4847921186680238,10885
-0.483283929706758,10885.5
-0.4812698801918851,10886
-0.4787231271688044,10886.5
-0.4758785105589774,10887
-0.4730084738467795,10887.5
-0.47038546051658664,10888
-0.4682819140527743,10888.5
-0.46686511830139105,10889
-0.46581921266140697,10889.5
-0.4653915458954708,10890
-0.4659336133372588,10890.5
-0.46777749742385094,10891
-0.4709117963881625,10891.5
-0.4750325032238751,10892
-0.4798263778499041,10892.5
-0.4849801801851648,10893
-0.4901806701485723,10893.5
-0.49526734063382444,10894
-0.5004404878049337,10894.5
-0.5056093602815335,10895
-0.5106626571247475,10895.5
-0.5153839133498466,10896
-0.5196935999175011,10896.5
-0.5239230468001294,10897
-0.5284126462236538,10897.5
-0.5335027904139965,10898
-0.5395338715970797,10898.5
-0.547174981325655,10899
-0.556064182094308,10899.5
-0.5647298834603909,10900
-0.571697624136875,10900.5
-0.5768428360497138,10901
-0.5806420626217372,10901.5
-0.5826311571296964,10902
-0.5823459728503424,10902.5
-0.5793223630604265,10903
-0.5730889050344578,10903.5
-0.5630889596954104,10904
-0.5500334844240269,10904.5
-0.5351012844798191,10905
-0.5193994814011972,10905.5
-0.5022125866268585,10906
-0.48391198001915775,10906.5
-0.46572128180984185,10907
-0.44886411223065786,10907.5
-0.4345640915133531,10908
-0.42394907289711875,10908.5
-0.4167060191526777,10909
-0.41251033876840487,10909.5
-0.411276228195483,10910
-0.4130349474944586,10910.5
-0.41831605195668,10911
-0.4263537918804432,10911.5
-0.43613042406041863,10912
-0.4466282052912768,10912.5
-0.45682939236768844,10913
-0.46610708970238673,10913.5
-0.47525765280364474,10914
-0.4833252095740883,10914.5
-0.4890970311119381,10915
-0.49153686339382985,10915.5
-0.4909927591542508,10916
-0.48833446106881384,10916.5
-0.48441989540500757,10917
-0.4801069884303216,10917.5
-0.47625366641224476,10918
-0.47309794166936864,10918.5
-0.47001215280334513,10919
-0.4677622160501547,10919.5
-0.46717632790017893,10920
-0.4688058359873052,10920.5
-0.4722670497332732,10921
-0.4771185544145594,10921.5
-0.4829236086779952,10922
-0.4892454711704115,10922.5
-0.49564740053863954,10923
-0.5024926852259064,10923.5
-0.5097772990350286,10924
-0.5162832385327653,10924.5
-0.520791809031564,10925
-0.5229462155936375,10925.5
-0.5232900255221237,10926
-0.5220845080466325,10926.5
-0.5195909323967738,10927
-0.516070567802157,10927.5
-0.5117619130473802,10928
-0.5060276066450983,10928.5
-0.4994355460450225,10929
-0.49331330975716015,10929.5
-0.48895404539317444,10930
-0.4864264282998604,10930.5
-0.48517693347224206,10931
-0.4848399317650443,10931.5
-0.4850497940329929,10932
-0.48544089113081323,10932.5
-0.4856314284361875,10933
-0.48543656211624725,10933.5
-0.4855510986171584,10934
-0.4868052345681517,10934.5
-0.4899858334773284,10935
-0.4950894257527235,10935.5
-0.5015167510634384,10936
-0.5086656434453721,10936.5
-0.5159339369344239,10937
-0.522719465566493,10937.5
-0.5286561198902368,10938
-0.5342408664065341,10938.5
-0.5388758998319644,10939
-0.5418013278995533,10939.5
-0.5424395191731646,10940
-0.5411910295954437,10940.5
-0.5384276574061093,10941
-0.5344825617023956,10941.5
-0.5296889015815373,10942
-0.5243798361407692,10942.5
-0.5183335768389956,10943
-0.5110447597089424,10943.5
-0.5038506672431584,10944
-0.49816648213973586,10944.5
-0.49494941516954477,10945
-0.493635172192575,10945.5
-0.49364018977139157,10946
-0.49439225404746984,10946.5
-0.4953191511622849,10947
-0.49584866725731225,10947.5
-0.49619632582257533,10948
-0.496489720834783,10948.5
-0.4956556109242538,10949
-0.4926164083592378,10949.5
-0.48639025600355623,10950
-0.47767949403440807,10950.5
-0.4679148034692126,10951
-0.45852686532538917,10951.5
-0.45094636062035737,10952
-0.4465952139796609,10952.5
-0.4457492389864125,10953
-0.44755424133801236,10953.5
-0.4513391579153334,10954
-0.45643292559924925,10954.5
-0.4621644812706329,10955
-0.46792588796137624,10955.5
-0.4745391934102253,10956
-0.4817464052411416,10956.5
-0.48858365867799347,10957
-0.49408708894464953,10957.5
-0.4972928312649778,10958
-0.4971940007995204,10958.5
-0.49320161894755016,10959
-0.4869677743209927,10959.5
-0.48051310619516197,10960
-0.4755829415916101,10960.5
-0.4712684956021626,10961
-0.46739040335655807,10961.5
-0.46420091501792715,10962
-0.46195228074940137,10962.5
-0.4608967507141115,10963
-0.4614900175059867,10963.5
-0.4643654491381879,10964
-0.4681787168621019,10964.5
-0.47135559934348,10965
-0.4727788232354552,10965.5
-0.4732430689541064,10966
-0.47250880829586805,10966.5
-0.47016607154857826,10967
-0.46580488900007505,10967.5
-0.4590152909381961,10968
-0.44894020191291667,10968.5
-0.4353863365344821,10969
-0.42084661937076756,10969.5
-0.40793142838948904,10970
-0.3980678531319082,10970.5
-0.3900261497211728,10971
-0.3839988869542601,10971.5
-0.38025263149807287,10972
-0.3790539500195136,10972.5
-0.3806694091854848,10973
-0.3854620700591859,10973.5
-0.3931754964567387,10974
-0.4029537732537692,10974.5
-0.41393712908953945,10975
-0.4264825267916769,10975.5
-0.44092035139875074,10976
-0.45602664575850654,10976.5
-0.4705751777959207,10977
-0.48333971543596965,10977.5
-0.49309590653979163,10978
-0.49940878864676097,10978.5
-0.5027745576034331,10979
-0.5035314520837859,10979.5
-0.5020032118268895,10980
-0.4977160472239622,10980.5
-0.4910871962997829,10981
-0.483220997435384,10981.5
-0.4752217890117987,10982
-0.46819390941005934,10982.5
-0.4632166564574835,10983
-0.4603467537959348,10983.5
-0.45883695917063694,10984
-0.45802101900402326,10984.5
-0.45727895616831354,10985
-0.4568135895028034,10985.5
-0.456762803712238,10986
-0.45708276299981115,10986.5
-0.4577296315687162,10987
-0.45865957362214677,10987.5
-0.459877332474199,10988
-0.461581909937657,10988.5
-0.4633136604607202,10989
-0.4644827760770647,10989.5
-0.4645197147926773,10990
-0.46338648621587153,10990.5
-0.461615520803556,10991
-0.459767298597961,10991.5
-0.4584022996413175,10992
-0.4580810039758559,10992.5
-0.4593605113073387,10993
-0.46218953922061545,10993.5
-0.46573814459564683,10994
-0.46913656974043294,10994.5
-0.47179703532763567,10995
-0.47416832270399933,10995.5
-0.4762123936940019,10996
-0.4778250653003803,10996.5
-0.478902154525872,10997
-0.4793394783732139,10997.5
-0.4784965911267137,10998
-0.476213123607626,10998.5
-0.4747522467987181,10999
-0.4764618135404617,10999.5
-0.4828780083130389,11000
-0.4928482660686493,11000.5
-0.5052076586658918,11001
-0.5188124483068287,11001.5
-0.5325188971935216,11002
-0.545183267528033,11002.5
-0.5572716075282493,11003
-0.5691505303007762,11003.5
-0.5785467242569734,11004
-0.5831721400263408,11004.5
-0.5821799558847204,11005
-0.5767904254643823,11005.5
-0.5677115265623764,11006
-0.5556509184194064,11006.5
-0.541316260276176,11007
-0.5253994420823602,11007.5
-0.5062927686861396,11008
-0.48486779831001303,11008.5
-0.4644483107835095,11009
-0.44831956743960416,11009.5
-0.4367611311126884,11010
-0.4287211980572599,11010.5
-0.42406850589443135,11011
-0.4226717922453151,11011.5
-0.4243997947310238,11012
-0.42919834686092834,11012.5
-0.43816718899611823,11013
-0.44991178051708597,11013.5
-0.46206255303180244,11014
-0.47241357234295384,11014.5
-0.48166459590548694,11015
-0.4901432960924032,11015.5
-0.49749345091509245,11016
-0.5033588383849454,11016.5
-0.5073832365133524,11017
-0.5092135510717128,11017.5
-0.5087286363892869,11018
-0.5061721911588822,11018.5
-0.5018186629087964,11019
-0.49574430386583757,11019.5
-0.48721555897976443,11020
-0.4772313249678187,11020.5
-0.4671049573646103,11021
-0.4581498117047489,11021.5
-0.4516792435228446,11022
-0.4488670582834565,11022.5
-0.44943556093293296,11023
-0.4524065584909616,11023.5
-0.45681528102511254,11024
-0.46203079163005784,11024.5
-0.4685831228687256,11025
-0.4761183929209471,11025.5
-0.4841694088156314,11026
-0.492268977581687,11026.5
-0.4999499062480228,11027
-0.5071497157974568,11027.5
-0.5142412945212882,11028
-0.5202531194342468,11028.5
-0.5241400195488667,11029
-0.5252929252919106,11029.5
-0.524301108737813,11030
-0.5213893916229857,11030.5
-0.5167560494449981,11031
-0.5105993577014186,11031.5
-0.5031175918898166,11032
-0.493820825684096,11032.5
-0.48241229087654547,11033
-0.47016940732942625,11033.5
-0.4583895219530871,11034
-0.44836998165787667,11034.5
-0.44140813335414386,11035
-0.43791040657651953,11035.5
-0.43707775373539204,11036
-0.4385754037775964,11036.5
-0.4420699400786919,11037
-0.44722794601423743,11037.5
-0.453718629664714,11038
-0.462321946083218,11038.5
-0.4727133593518713,11039
-0.48323265035553753,11039.5
-0.49223475844980724,11040
-0.4999057579661452,11040.5
-0.5066247602828547,11041
-0.5118225155841384,11041.5
-0.5149297740541989,11042
-0.515377285877239,11042.5
-0.5125737887529112,11043
-0.505716942352357,11043.5
-0.4958692421332513,11044
-0.4847186327353453,11044.5
-0.4738637234544823,11045
-0.4627834934039616,11045.5
-0.4514216926929732,11046
-0.4404076317100928,11046.5
-0.43037062084389605,11047
-0.4219399704829587,11047.5
-0.41565761143940005,11048
-0.4110910487739497,11048.5
-0.4086511561231862,11049
-0.40908829198740676,11049.5
-0.4131466546070542,11050
-0.4209821070327943,11050.5
-0.43178100823959914,11051
-0.444643993969604,11051.5
-0.45867169996494495,11052
-0.47296476196775744,11052.5
-0.4870436768221138,11053
-0.5021618386575063,11053.5
-0.5164793836859535,11054
-0.527609308837247,11054.5
-0.5336105178249205,11055
-0.5354643629730843,11055.5
-0.5337396893416365,11056
-0.5287776397147159,11056.5
-0.5209193568764611,11057
-0.5105059836110107,11057.5
-0.49723582639503444,11058
-0.48007998515420747,11058.5
-0.46148350520266235,11059
-0.4441803346156967,11059.5
-0.42991562586325555,11060
-0.4173085327367271,11060.5
-0.4066833705009018,11061
-0.3985448328426451,11061.5
-0.39339761344882274,11062
-0.3917464060063005,11062.5
-0.3941974509787279,11063
-0.40066828749700645,11063.5
-0.4100980385831078,11064
-0.42140126942369205,11064.5
-0.4342816838223475,11065
-0.4492762094412778,11065.5
-0.46550941703486476,11066
-0.48206806340081143,11066.5
-0.498038905336821,11067
-0.5125086996405966,11067.5
-0.5254148177117959,11068
-0.5371051531704556,11068.5
-0.5467169705091807,11069
-0.5533772158331215,11069.5
-0.5566824247732747,11070
-0.5571077610266558,11070.5
-0.5550188707335708,11071
-0.5507807654506258,11071.5
-0.5447584567344268,11072
-0.5373155207226306,11072.5
-0.5277963070555648,11073
-0.5164914861909973,11073.5
-0.5049486112970276,11074
-0.49471077268959773,11074.5
-0.4862564153967742,11075
-0.47887887716093025,11075.5
-0.47205771184106526,11076
-0.4652724732961784,11076.5
-0.4580027153852688,11077
-0.4497285563701797,11077.5
-0.440225210500943,11078
-0.4300369233889782,11078.5
-0.4198311665699554,11079
-0.4102339976751878,11079.5
-0.4007854898805264,11080
-0.3917037876405533,11080.5
-0.38373371399817896,11081
-0.3776200919963133,11081.5
-0.3741077446778668,11082
-0.3739471387002281,11082.5
-0.3774460488284911,11083
-0.38365835571076895,11083.5
-0.3914527203790882,11084
-0.3998858036489711,11084.5
-0.41001350989571284,11085
-0.4212071665124871,11085.5
-0.4321774923592034,11086
-0.44163520629577124,11086.5
-0.44829102718210057,11087
-0.45082917639616094,11087.5
-0.448840605111331,11088
-0.4440459594695115,11088.5
-0.4383911649491453,11089
-0.43342137099844547,11089.5
-0.4280397223632901,11090
-0.42265030274151477,11090.5
-0.41808779545536534,11091
-0.41518688382708757,11091.5
-0.41478225117892736,11092
-0.417745920040265,11092.5
-0.4241812356973759,11093
-0.4327476881784559,11093.5
-0.4420043197213433,11094
-0.45106601821113745,11094.5
-0.4609728074066373,11095
-0.47101450630775926,11095.5
-0.4802518014610783,11096
-0.4877453794131699,11096.5
-0.49255592671060927,11097
-0.4938723860452323,11097.5
-0.4919284401379092,11098
-0.4874292096776561,11098.5
-0.4810791422480814,11099
-0.4731201218326944,11099.5
-0.4631270577986238,11100
-0.45193771222858903,11100.5
-0.4404587730610689,11101
-0.4295969282345428,11101.5
-0.42025886568749016,11102
-0.4124831695828123,11102.5
-0.40571737618576886,11103
-0.4014460632292346,11103.5
-0.40121378507489697,11104
-0.40612208869168415,11104.5
-0.41541086874108013,11105
-0.4279365268137299,11105.5
-0.4425595323505088,11106
-0.45814035479229276,11106.5
-0.47353946357995774,11107
-0.4889537186260005,11107.5
-0.5048273686866284,11108
-0.5196331786171733,11108.5
-0.5318326376837093,11109
-0.5409462766620493,11109.5
-0.5477044058460009,11110
-0.5522064191421726,11110.5
-0.5545506266493117,11111
-0.5548353384661645,11111.5
-0.5531583680331039,11112
-0.549244086246743,11112.5
-0.5431187428530245,11113
-0.5352500713988391,11113.5
-0.526105805431077,11114
-0.5161536784966291,11114.5
-0.5058518045430909,11115
-0.49468998937974523,11115.5
-0.4827497366622956,11116
-0.47087680152037537,11116.5
-0.45991693908361786,11117
-0.45071590448165644,11117.5
-0.44410467686531824,11118
-0.4400791656477236,11118.5
-0.4383263781952677,11119
-0.4387676384660397,11119.5
-0.44134628437463475,11120
-0.4464482957411678,11120.5
-0.4537064450675641,11121
-0.4624045309650375,11121.5
-0.4718263520448013,11122
-0.48125570691806896,11122.5
-0.4900807556286648,11123
-0.49916367394057687,11123.5
-0.5076803221259136,11124
-0.5140785061975639,11124.5
-0.5168488558404526,11125
-0.5157713136932085,11125.5
-0.5118675795104619,11126
-0.5061760024702265,11126.5
-0.499734931750515,11127
-0.49358271652934055,11127.5
-0.48861456580700907,11128
-0.48429226346601884,11128.5
-0.4806753900802437,11129
-0.4781167805578305,11129.5
-0.4769213623778121,11130
-0.47692318992006844,11130.5
-0.4779919821768921,11131
-0.480053417003223,11131.5
-0.48303317225400216,11132
-0.48685692578416984,11132.5
-0.4916064963680986,11133
-0.49777650524763684,11133.5
-0.5045397808004533,11134
-0.5108783482747472,11134.5
-0.5160006119484316,11135
-0.5203448008868391,11135.5
-0.5238258270405189,11136
-0.5262296701520985,11136.5
-0.5273423099642057,11137
-0.5269497262194681,11137.5
-0.5247869352421425,11138
-0.5208162231799165,11138.5
-0.5156583231086745,11139
-0.5099772780165861,11139.5
-0.5040572915671596,11140
-0.4972857406938862,11140.5
-0.4902755401413352,11141
-0.4837499852196277,11141.5
-0.4784323712388849,11142
-0.47504599350922766,11142.5
-0.4744783243730122,11143
-0.476668223413743,11143.5
-0.47986553585546693,11144
-0.48225868070297806,11144.5
-0.4827459512763823,11145
-0.48221088976688886,11145.5
-0.48081423441668397,11146
-0.47866036450088895,11146.5
-0.4758536592946254,11147
-0.4724984980730147,11147.5
-0.46845058844124926,11148
-0.46359791859454547,11148.5
-0.4585244181745622,11149
-0.45382976287530097,11149.5
-0.44940790138630654,11150
-0.44477961478949146,11150.5
-0.4407468805668256,11151
-0.43813294090464733,11151.5
-0.4377610379892951,11152
-0.4404544140071073,11152.5
-0.44737420802365396,11153
-0.4581670551249683,11153.5
-0.470967700929952,11154
-0.4839045457810389,11154.5
-0.4951059900206632,11155
-0.5027004339912591,11155.5
-0.5060251347985412,11156
-0.5062436992765281,11156.5
-0.5040884020546389,11157
-0.5002908713998094,11157.5
-0.49558273557897553,11158
-0.49069462235972044,11158.5
-0.48521930353637194,11159
-0.47899300762337826,11159.5
-0.47291767412695557,11160
-0.4678943646898861,11160.5
-0.4643317785901357,11161
-0.46170707558540414,11161.5
-0.4594481411684301,11162
-0.4569828608319521,11162.5
-0.45373912006870887,11163
-0.44915091405605034,11163.5
-0.4432618348674645,11164
-0.43636573537705603,11164.5
-0.4285376022392534,11165
-0.41982784028287345,11165.5
-0.4094237996764133,11166
-0.3979416482807356,11166.5
-0.38681648302295546,11167
-0.37748340083018816,11167.5
-0.3713774986295492,11168
-0.36992688206796215,11168.5
-0.3736278515627337,11169
-0.3811335472430944,11169.5
-0.39088189716913246,11170
-0.4014343983895312,11170.5
-0.41390888933976056,11171
-0.4279028570751844,11171.5
-0.4419481925004918,11172
-0.4545767865203724,11172.5
-0.46432053003951573,11173
-0.46972192122234374,11173.5
-0.4703257986108785,11174
-0.4674727051501712,11174.5
-0.4626887847811256,11175
-0.45732825689552226,11175.5
-0.4505699658825974,11176
-0.44262136140038855,11176.5
-0.4342701821854641,11177
-0.426304166974393,11177.5
-0.4195110545037437,11178
-0.41471785568143804,11178.5
-0.4123697466237946,11179
-0.4112780078380818,11179.5
-0.4100274315863104,11180
-0.407348468285539,11180.5
-0.4035575099471188,11181
-0.3990386365786369,11181.5
-0.39400757148974414,11182
-0.38868003799009104,11182.5
-0.3832717593893282,11183
-0.3777954496193149,11183.5
-0.37161820566876214,11184
-0.36594225267994346,11184.5
-0.3622641189066599,11185
-0.3619056495682212,11185.5
-0.36451938110602344,11186
-0.3692992032251277,11186.5
-0.3755067728094693,11187
-0.38240374674298333,11187.5
-0.38925178190960497,11188
-0.3956036133103352,11188.5
-0.40212287611632036,11189
-0.40833657090790076,11189.5
-0.41360126017810667,11190
-0.417478060770926,11190.5
-0.42037365871514953,11191
-0.4221966864250887,11191.5
-0.4227754606329548,11192
-0.4219382980709599,11192.5
-0.4195135154713158,11193
-0.4151057609117356,11193.5
-0.4083534714218861,11194
-0.4003014754825314,11194.5
-0.39208934206489054,11195
-0.38485664014018245,11195.5
-0.37974293867962616,11196
-0.3774381303139364,11196.5
-0.37716118770274093,11197
-0.378752490092345,11197.5
-0.38212096404034573,11198
-0.3871755361043402,11198.5
-0.39382513284192533,11199
-0.40244560371380267,11199.5
-0.4133862810829556,11200
-0.4251675964694503,11200.5
-0.43623624411163786,11201
-0.4458674588966736,11201.5
-0.4549176655576101,11202
-0.46290403145478615,11202.5
-0.4692797373037001,11203
-0.4734979638198504,11203.5
-0.475011891718735,11204
-0.47318427430003107,11204.5
-0.46825005399391467,11205
-0.46138846526734534,11205.5
-0.45379297729965223,11206
-0.44572972889029516,11206.5
-0.4365584538865788,11207
-0.42708029027552485,11207.5
-0.41812516724473975,11208
-0.41052301398183005,11208.5
-0.4051037596744026,11209
-0.40236323490500975,11209.5
-0.401905034594882,11210
-0.40334132198515993,11210.5
-0.4062868260564633,11211
-0.41071958377827505,11211.5
-0.4167433274253854,11212
-0.4239717296091347,11212.5
-0.43201575781045326,11213
-0.4404863795102715,11213.5
-0.44899456218951994,11214
-0.4576839443823969,11214.5
-0.4666172948432975,11215
-0.47515440614830323,11215.5
-0.4826542585442628,11216
-0.4889479182823292,11216.5
-0.4943012848253792,11217
-0.49870765089540575,11217.5
-0.5021602849094886,11218
-0.5046524552847075,11218.5
-0.506177889725279,11219
-0.5070215559602077,11219.5
-0.5068932949603413,11220
-0.5050029905865142,11220.5
-0.5005614383542302,11221
-0.4932915660341037,11221.5
-0.4837124949837569,11222
-0.47231625298250274,11222.5
-0.4595948678096541,11223
-0.4460403672445238,11223.5
-0.4321310695620139,11224
-0.4170414491680356,11224.5
-0.4012842418512795,11225
-0.38661667706302943,11225.5
-0.374774355666413,11226
-0.36559926175669955,11226.5
-0.35860629663724464,11227
-0.35413406476518655,11227.5
-0.35252117059766347,11228
-0.35410621859181357,11228.5
-0.35925658961603313,11229
-0.3690594926939381,11229.5
-0.38235411580475065,11230
-0.396975628779791,11230.5
-0.41082157667529484,11231
-0.42430111542130977,11231.5
-0.4377458214893539,11232
-0.4505644461348249,11232.5
-0.4621657406131197,11233
-0.4719584561796358,11233.5
-0.47935996287527527,11234
-0.4842229843171933,11234.5
-0.48685341683547434,11235
-0.4875488898182139,11235.5
-0.4865722118338434,11236
-0.4835735654279532,11236.5
-0.47886443441421106,11237
-0.47308401518723936,11237.5
-0.46687150414166084,11238
-0.460866097672098,11238.5
-0.45569284985498204,11239
-0.4514221088065818,11239.5
-0.4475088044661251,11240
-0.44339072519331274,11240.5
-0.4385501584565389,11241
-0.43320392473017105,11241.5
-0.4274453426202567,11242
-0.4211964989129579,11242.5
-0.41437948039443684,11243
-0.4069163738508557,11243.5
-0.39865907661206723,11244
-0.38909829929398676,11244.5
-0.37913361852047717,11245
-0.3699967458984749,11245.5
-0.36274654520621524,11246
-0.35659950628100556,11246.5
-0.351708215987394,11247
-0.3486683009937308,11247.5
-0.34807538796836546,11248
-0.3505251035796484,11248.5
-0.35678829815876856,11249
-0.3679187830635958,11249.5
-0.3817333316419159,11250
-0.39548368194948097,11250.5
-0.40678984777271104,11251
-0.41670203713737947,11251.5
-0.42542129033205667,11252
-0.4326329256638857,11252.5
-0.4380222614400098,11253
-0.4412746159675723,11253.5
-0.4420057517394715,11254
-0.43985798611681426,11254.5
-0.4356079468194834,11255
-0.4301861899045033,11255.5
-0.42432946636972796,11256
-0.4175320388848407,11256.5
-0.40999741574525295,11257
-0.40212631045938846,11257.5
-0.39431943653567103,11258
-0.3869775074825244,11258.5
-0.38035375934711163,11259
-0.3741269440626929,11259.5
-0.3688480885464215,11260
-0.3652105108108454,11260.5
-0.36379089719771995,11261
-0.36429469475777176,11261.5
-0.36639865794835236,11262
-0.36983272635327175,11262.5
-0.37432683955634033,11263
-0.37961093714136784,11263.5
-0.38551534663474757,11264
-0.3923261149094935,11264.5
-0.4000402275097986,11265
-0.40860205973920816,11265.5
-0.41799281963101353,11266
-0.4282497776346665,11266.5
-0.43918017947609594,11267
-0.45056809996656144,11267.5
-0.4621976139173222,11268
-0.4738527961396376,11268.5
-0.48554967154205786,11269
-0.4976143791611522,11269.5
-0.5090989489473001,11270
-0.5189422405598314,11270.5
-0.5265757767604197,11271
-0.5329397666574243,11271.5
-0.5375684187657344,11272
-0.5398388826165798,11272.5
-0.5391283077411906,11273
-0.5348138436707972,11273.5
-0.5260155754804373,11274
-0.512319890810321,11274.5
-0.49531354751612144,11275
-0.47669683866270224,11275.5
-0.45817005731492666,11276
-0.44143349653765857,11276.5
-0.4274995377560171,11277
-0.4152245022632812,11277.5
-0.4046039191232635,11278
-0.39575151637767714,11278.5
-0.3887810220682357,11279
-0.3838061642366528,11279.5
-0.3811113837999783,11280
-0.3808892036218253,11280.5
