code,species,Imipenem,Gentamicin,Oxacillin,Fusidic acid,Tetracycline,Rifampicin,Amoxicillin-Clavulanic acid,Cefazolin,Meropenem,Ciprofloxacin,Levofloxacin,Teicoplanin,Norfloxacin,Cotrimoxazole,Tobramycin,Ampicillin-Amoxicillin,Ceftriaxone,Ceftazidime,Clindamycin,Penicillin,Cefuroxime,Cefpodoxime,Fosfomycin-Trometamol,Colistin,Erythromycin,Cefepime,Piperacillin-Tazobactam
57c9d877-be8f-470b-b99c-c32b449eb8e8_MALDI2,MIX!Eikenella corrodens,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f38ba23-75fc-4206-a031-954a0ef7ab79_MALDI2,MIX!Clostridium sporogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
a724a44c-1128-4c2a-8535-a3f53bd85cf9_MALDI2,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
2ca651b7-1453-4024-9a2d-16dd8d3d96ec_MALDI2,MIX!Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
909f4983-0c3d-4558-bb1e-03c907c4c7bb_MALDI2,MIX!Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,S,S,-,S,S
6d36a9db-1540-4226-ba33-035d46df77f8_MALDI2,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
daf95c2e-a9ec-4c6f-9b65-94031ea462b9_MALDI2,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ef0a2b7-4c4e-47a4-97c1-68a55a91fb41_MALDI2,MIX!Streptococcus sanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9982f948-7679-4245-bb7d-8cfb7f4ce650_MALDI2,MIX!Acinetobacter pittii,S,-,-,-,-,-,-,-,S,S,S,-,-,S,S,-,R,S,-,-,-,-,-,S,-,S,S
7712753d-062a-4efe-b883-7fa2b4f8f153_MALDI2,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
163c2354-58b2-4c25-9e3d-6570f7e3e62d_MALDI2,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
df2292d7-7480-4551-82e9-084b6614ccd3_MALDI2,MIX!Neisseria meningitidis,-,-,-,-,-,S,-,-,-,S,-,-,-,-,-,-,S,-,-,S,-,-,-,-,-,-,-
072bd465-202b-49b7-8087-c15ed3726c1d_MALDI2,MIX!Veillonella parvula,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217e9c6-eb01-420c-a3b6-80f27bc410eb_MALDI2,MIX!Enterobacter asburiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe8a902-87c9-4581-b367-f1da13894b39_MALDI2,MIX!Anaerococcus vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
db565309-238b-443b-af15-1b6fa2bfd13d_MALDI2,MIX!Enterococcus casseliflavus,S,-,-,-,-,-,-,-,-,-,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-
94440489-475a-459b-844a-20c86910722a_MALDI2,MIX!Enterococcus avium,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dbe036d4-67af-4a7a-bd1c-c4dc096e63e8_MALDI2,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
25dfd72f-3fd1-4c9b-90a7-6f060bbb09e1_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
43b81ffc-4c56-4bf6-8719-33112d2e3e90_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
56152b8d-c15b-4bc8-a15d-c5f86aab89c0_MALDI2,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e48db977-e503-4b32-953b-995afa2032d5_MALDI2,MIX!Anaerococcus murdochii,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7b35b2-5f69-4474-b11c-bb34867ccbc0_MALDI2,MIX!Gemella sanguinis,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc55b502-e6b5-4826-b761-a6ca241867c8_MALDI2,MIX!Citrobacter freundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
665cb785-4a18-41c0-9efb-93e7d9b6874b_MALDI2,MIX!Aeromonas salmonicida,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe31d00-0566-4fa4-921e-b25f8419e6c3_MALDI2,MIX!Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
381f1c7c-9869-4078-90a4-370b0f6b0784_MALDI2,MIX!Peptoniphilus gorbachii,,,,,,,,,,,,,,,,,,,,,,,,,,,
eedfe49f-ff1a-4796-a9f8-845e147f2c87_MALDI2,MIX!Clostridium sphenoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ff18dbe-1262-41a0-bb4d-6c9742cbd2cc_MALDI2,MIX!Bacteroides fragilis,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc103d31-1952-49ec-a871-9633b1cb3084_MALDI2,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,R,R,-,-,R,R,R,R,R,-,-,-,-,-,S,-,R,I
a4b776d3-fe53-4f80-8724-ba6185449150_MALDI2,MIX!Lactobacillus mucosae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3cdc752-8f34-4f79-9fe2-cf563a45aee7_MALDI2,MIX!Actinomyces naeslundii,,,,,,,,,,,,,,,,,,,,,,,,,,,
141eb9a8-b36a-4043-92b1-9daad1e2c2fb_MALDI2,MIX!Klebsiella oxytoca,,,,,,,,,,,,,,,,,,,,,,,,,,,
07a2d841-aa5d-4eb4-bc44-514933531291_MALDI2,MIX!Neisseria meningitidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
89df0a1e-1cb7-4120-9ac8-7bf11efae40e_MALDI2,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab53a89f-72f4-495a-9081-6d80cdeb9b77_MALDI2,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe6d72a0-1cdc-40e8-993a-281b2000b5e6_MALDI2,MIX!Escherichia coli,,,,,,,,,,,,,,,,,,,,,,,,,,,
31e4a236-3a3a-40d6-909b-2ed968583971_MALDI2,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
04117474-abe5-4901-8bb0-81a408dbc8bd_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf7b2b6-4d20-42ce-94ab-db41c43731a4_MALDI2,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fa8d888-a1cb-47b4-9108-5a5bd9f8b6fd_MALDI2,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b8124df-945d-4f0f-8d49-ca8544f41b71_MALDI2,MIX!Corynebacterium minutissimum,-,S,-,-,-,-,-,-,S,S,-,-,-,-,-,-,I,-,-,I,-,-,-,-,S,-,-
f567765b-a82b-4342-a3d1-6b1716f84efd_MALDI2,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e27dfc2-e3ef-4dd0-a9fe-6f24ee5b1aef_MALDI2,MIX!Bacteroides uniformis,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff917af-0022-4347-a29a-bfd77907c009_MALDI2,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8d4fd3c-a6d3-4586-aab9-74f262842fc3_MALDI2,MIX!Acinetobacter baylyi,S,-,-,-,-,-,-,-,S,S,-,-,-,S,S,-,S,S,-,-,-,-,-,S,-,S,S
1288507f-e069-4182-8770-560044a045d7_MALDI2,MIX!Acinetobacter baylyi,S,-,-,-,-,-,-,-,S,S,-,-,-,S,S,-,S,S,-,-,-,-,-,S,-,S,S
14eefa32-7620-4fc0-8315-a13dd01b809b_MALDI2,MIX!Peptoniphilus gorbachii,,,,,,,,,,,,,,,,,,,,,,,,,,,
942d9912-9982-4593-bddc-28831e1d3a58_MALDI2,MIX!Eikenella corrodens,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502c584-21e1-4397-a3d7-711178787185_MALDI2,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259982f-2fab-41ab-b7a7-bb632862f2fc_MALDI2,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,S
b2eb834b-6f34-46b8-8048-081241f7a536_MALDI2,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,R,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
d5079e25-54dd-4095-b22b-6dc4617a3156_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42c1598-e837-497a-83e0-94dda69348d0_MALDI2,MIX!Corynebacterium aurimucosum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245ce1d-1541-40ae-afe2-e506c6226264_MALDI2,MIX!Clostridium sphenoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426bc24-9854-4023-a72e-e16ad588ea8d_MALDI2,MIX!Clostridium sphenoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccac2520-3775-4461-ae05-011b16eb07c7_MALDI2,MIX!Acinetobacter baumannii,,,,,,,,,,,,,,,,,,,,,,,,,,,
0948b0ae-89e8-42a1-8b97-d34fb5cdbb47_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
aef579cd-5a4e-41b2-90ee-fd2534e2d02e_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2de8517-0a9b-48f2-b747-8233879f78cd_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac33b41d-202a-4eef-96f9-1297008802dc_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f17938bf-7f3f-44cc-9ae0-4b7953e956a5_MALDI2,MIX!Bacteroides ovatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc188e7a-661e-4118-8003-ed79ee1dcadf_MALDI2,MIX!Staphylococcus lugdunensis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
ab17650c-f689-4124-9901-ee9eae544643_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261dcb3-d515-4769-8d4d-49c5d5cdc98e_MALDI2,MIX!Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c122584-5054-4ac2-b992-101a940f2057_MALDI2,MIX!Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
307ee1ae-2e69-4606-9da1-b5e3ddf725cd_MALDI2,MIX!Aeromonas ichthiosmia,-,-,-,-,-,-,-,-,-,S,S,-,-,S,-,-,S,S,-,-,-,-,-,-,-,S,S
2d4f5a6a-550d-4c1b-9bda-6b5526806dd5_MALDI2,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,S,S,-,S,S,S,-,-,-,S,S,S
43a8f6dc-9244-466f-99e5-b6e6c213dad8_MALDI2,MIX!Streptococcus agalactiae,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
cf281570-fdfe-4070-9273-a772ec8afd08_MALDI2,MIX!Bacillus pumilus,,,,,,,,,,,,,,,,,,,,,,,,,,,
124296d7-f674-4e15-a7de-0f02ee645cc2_MALDI2,MIX!Stenotrophomonas maltophilia,-,-,-,-,-,-,-,-,-,-,S,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-
50075f52-3b4c-4353-ba07-915af5586117_MALDI2,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
8252fa9a-038a-4187-bc65-39f14faba2f6_MALDI2,MIX!Lactobacillus iners,,,,,,,,,,,,,,,,,,,,,,,,,,,
39c2a3ef-cd35-4b6e-b1e2-9e699fea1fb6_MALDI2,MIX!Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
cda78b09-aaeb-425b-92e8-15328e106484_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a311282-5c8d-4d9d-9b75-218c3f3942b8_MALDI2,MIX!Alloscardovia omnicolens,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0c2dc9-dc0b-4cc8-bcaf-bfaedeabe9d5_MALDI2,MIX!Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
d4962e43-4200-4dbd-9775-65c6ce8b2538_MALDI2,MIX!Citrobacter koseri,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,R,S,S,-,-,-,R,S,S,-,S,S
f551f619-5c73-4ede-ae86-912ed75d0907_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
f525f130-3f1b-4528-8154-3cb6e249983b_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9c6224c-c09d-463c-b90e-5eb2cfe556b9_MALDI2,MIX!Corynebacterium accolens,,,,,,,,,,,,,,,,,,,,,,,,,,,
18c5c4ef-df4f-4c2e-8d8b-d7326e7090ae_MALDI2,MIX!Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e89ca46-2f82-437a-a6b8-a8ea7edaa485_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
e90a2f7a-36fe-4d03-a9f4-196499914356_MALDI2,MIX!Pseudomonas nitroreducens,R,-,-,-,-,-,-,-,I,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
dbf00fe5-a0b3-4098-bd75-9be30d87f1b0_MALDI2,MIX!Acinetobacter johnsonii,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98ecf03-d081-448e-83e6-8e5c8733998e_MALDI2,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8ad73ed-73de-468a-9767-0bbb922eb24b_MALDI2,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
13552d9e-5bc7-42a7-9a4f-53078779a031_MALDI2,MIX!Clostridium difficile,,,,,,,,,,,,,,,,,,,,,,,,,,,
270d3acb-0345-4438-ac2c-20f501d625af_MALDI2,MIX!Veillonella dispar,,,,,,,,,,,,,,,,,,,,,,,,,,,
096c9f5c-88a1-4b76-9df1-0dd40a417b87_MALDI2,MIX!Campylobacter fetus,,,,,,,,,,,,,,,,,,,,,,,,,,,
257a448a-b777-48ca-9dfc-38c69d9800ff_MALDI2,MIX!Peptoniphilus tyrrelliae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dec0905-23c6-491d-a37f-78a293baca26_MALDI2,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
60b3cfa1-0294-4bb4-b05e-274e4fe30e9d_MALDI2,MIX!Pseudomonas aeruginosa,S,-,-,-,-,-,-,-,S,S,S,-,-,-,S,-,-,S,-,-,-,-,-,S,-,S,S
f07dda4a-927f-447b-a21f-1a86270c8fa1_MALDI2,MIX!Staphylococcus capitis,R,S,R,S,R,S,R,R,R,S,-,-,-,S,-,R,R,-,R,R,R,-,-,-,R,R,R
441b9c0a-b283-49c9-9cdc-0210da84df8a_MALDI2,MIX!Staphylococcus simulans,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c033ba0-96d6-4c70-9284-057211583f5c_MALDI2,MIX!Staphylococcus capitis,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
82849ace-6bf6-4c6f-904b-209f64ef9f96_MALDI2,MIX!Enterobacter cloacae,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,S,-,S,S
28fb6739-7371-4d30-8a9e-3e1f2baee84f_MALDI2,MIX!Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fa239c9-4b80-4510-be0b-4375c1757aa5_MALDI2,MIX!Actinomyces neuii,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdde8c5a-1466-4d41-a861-74c952f9b392_MALDI2,MIX!Megamonas sp[2],,,,,,,,,,,,,,,,,,,,,,,,,,,
84cd783c-a571-4d6c-94be-399b08587aba_MALDI2,MIX!Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975295c-d73a-4885-bbf9-0400bd3caacf_MALDI2,MIX!Klebsiella pneumoniae,S,-,-,-,-,-,R,-,S,S,S,-,S,S,S,R,S,S,-,-,-,S,S,S,-,S,R
907c9d56-c71e-4421-8d14-9cd038248956_MALDI2,MIX!Prevotella sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8b0caaa-2855-48ca-af8b-8bedf859dbbb_MALDI2,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
40a536b4-4ee5-4099-b72a-bfc1b85ea250_MALDI2,MIX!Clostridium sphenoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
e212709c-9f32-4f46-81d3-a38eee7efd55_MALDI2,MIX!Parabacteroides distasonis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8babac1b-e166-44ad-a7e9-9a48e84d5b00_MALDI2,MIX!Candida albicans,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4ad3eb3-4b20-46b1-bf58-9cc82d8398c5_MALDI2,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5b43572-f1ed-42bd-9cde-8157f1a10dc4_MALDI2,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dae6703-fecc-48d6-8365-1e5cb3793afa_MALDI2,MIX!Propionibacterium avidum,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9327aeb-7e50-45ea-ae07-5062be2aa77d_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f05ee09-42f2-46b3-a3ba-7ff0ee050c7e_MALDI2,MIX!Peptoniphilus harei,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbe98ac1-3d92-46ce-9f94-d16b021645dc_MALDI2,MIX!Lactobacillus rhamnosus,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e231f6f-5891-43d9-a7d1-3b7c6c188623_MALDI2,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a9f420d-d107-4f1b-98a6-3ce161e3c1de_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
45906a2e-cfa6-4611-9a89-459ba74732be_MALDI2,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
316401f9-c266-4518-9033-aafb6612f33d_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
15421c00-37a5-49f5-83db-8965dca31718_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b06487b-a8d2-4de8-8788-4894e9186ab5_MALDI2,MIX!Neisseria cinerea,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8996803-9d39-4554-b811-f41d141e8494_MALDI2,MIX!Pasteurella multocida,-,-,-,-,-,-,-,-,-,-,S,-,-,S,-,-,S,-,-,-,-,-,-,-,-,-,-
02665f22-aa59-40f1-8ec8-21b8b50bfd7c_MALDI2,MIX!Bacteroides thetaiotaomicron,,,,,,,,,,,,,,,,,,,,,,,,,,,
63cb1870-f694-440c-a49a-3b54d87a7224_MALDI2,MIX!Escherichia coli,S,-,-,-,-,-,S,-,S,S,S,-,S,S,S,S,S,S,-,-,-,S,S,S,-,S,S
3804e14d-1032-4f6d-ad64-1b7bea60af74_MALDI2,MIX!Lactobacillus jensenii,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d02d3ba-3bc1-4cc2-a264-34a595080ec9_MALDI2,MIX!Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecab98e-96ad-4bc7-b989-5c3755e55a9b_MALDI2,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
eca0e1fe-64b3-4ed0-84aa-f58dad076f34_MALDI2,MIX!Stenotrophomonas sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
aef6942e-1b1d-4a44-84f4-d35ccbbe17ea_MALDI2,MIX!Stenotrophomonas sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfd0cf03-930c-412d-84ce-23dafc58dd49_MALDI2,MIX!Slackia exigua,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d272898-7b97-4895-9dc3-e45fbab5b02e_MALDI2,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6312810-9d6a-4ddb-b19e-302ca42c6802_MALDI2,MIX!Staphylococcus hominis,,,,,,,,,,,,,,,,,,,,,,,,,,,
7788beff-e833-490e-bb5f-4fd30da0f757_MALDI2,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf80642c-36e2-4fea-8b3c-d10382a5a4e2_MALDI2,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,
830baf99-68b6-4bf3-95d1-b1893e2bd3ce_MALDI2,MIX!Lactobacillus gasseri,,,,,,,,,,,,,,,,,,,,,,,,,,,
25e5ba2b-ce66-40fd-9a2f-4a9c5a87e823_MALDI2,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,
5774ec99-e8b3-41fc-aa14-bb68233ca13f_MALDI2,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d2cae36-9666-4a58-8cf1-de2301b63e2a_MALDI2,MIX!Streptococcus constellatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
97f571b1-bbbb-4d7e-8797-123e32b1c789_MALDI2,MIX!Lactobacillus delbrueckii,,,,,,,,,,,,,,,,,,,,,,,,,,,
31ff4292-eb94-4c9d-b4d7-3ce8e9c5c16f_MALDI2,MIX!Serratia liquefaciens,S,-,-,-,-,-,R,-,S,S,S,-,-,S,S,R,S,S,-,-,-,-,-,R,-,S,S
afd05693-b588-4003-9fba-bd7f58c45d0a_MALDI2,MIX!Neisseria elongata,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d16460-c9bb-42a9-b60b-759fe04abed3_MALDI2,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d3ab6b4-a956-4f36-812e-65a5add955f0_MALDI2,MIX!Streptococcus pyogenes,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-
f460502f-d5c2-4a1d-a8c5-ef4dd184854a_MALDI2,MIX!Corynebacterium amycolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,
491cfbdd-13fe-4ad1-aeff-07c558757344_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
b84cdbb8-45f0-467e-86d6-f04e1877caf7_MALDI2,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,
325f74a9-3cf8-4d68-898f-f7f6ac70741b_MALDI2,MIX!Bacillus mycoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
52df267a-8fa0-4f5f-9ee1-fca5304aaee3_MALDI2,MIX!Bacillus mycoides,,,,,,,,,,,,,,,,,,,,,,,,,,,
25daa654-7ce3-426b-b79c-b9f6cbe84c2c_MALDI2,MIX!Prevotella sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18ac153-47c0-42c9-9d62-41238312bf00_MALDI2,MIX!Lactobacillus reuteri,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e3543b-69c2-49bd-b010-b44f6cb9e77b_MALDI2,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,
cce7cd66-cb46-4cf4-b938-41ae5ad8fcf6_MALDI2,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,
28015ef2-44e4-4a8a-9217-3aa199f653f9_MALDI2,MIX!Achromobacter insolitus,-,-,-,-,-,-,-,-,S,S,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,R,S
505306bf-6dd5-4564-8433-44793c83f60a_MALDI2,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c75542-1c7f-41da-b61e-785b3bcdd903_MALDI2,MIX!Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,
392ccfdc-ecb8-4cb0-a678-d0aa699cbd39_MALDI2,MIX!Granulicatella adiacens,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3e7ea4c-e87f-4cb2-a107-51541fa1ed0e_MALDI2,MIX!Acinetobacter pittii,S,-,-,-,-,-,-,-,S,S,S,-,-,S,S,-,R,S,-,-,-,-,-,S,-,S,S
f7772547-2d9c-4946-b98c-e2dccc12cf03_MALDI2,MIX!Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400e42a-1636-4569-8dd1-867a64c3c6a4_MALDI2,MIX!Bacillus weihenstephanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9436a1e-fb90-4696-98a7-d289e268e252_MALDI2,MIX!Leclercia adecarboxylata,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131f87f-ba5f-4291-9049-8a9798c39179_MALDI2,MIX!Escherichia vulneris,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42374b8-68d1-44ae-9380-ed054ef0a6e8_MALDI2,MIX!Bacillus cereus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0be07659-d103-40c6-8248-17bcb220d0d4_MALDI2,MIX!Stenotrophomonas sp,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc655c55-c07d-4766-a48c-d2c8f0f9617d_MALDI2,MIX!Lactobacillus crispatus,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6b0a8dc-8a16-4a9b-b171-bc1f383ba505_MALDI2,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f0771ce-a888-4836-a741-1af5445f4051_MALDI2,MIX!Stenotrophomonas maltophilia,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c89f78a-fe28-40ed-bc75-6be42de73e12_MALDI2,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556b7cb-da95-4a13-9505-b92be830e039_MALDI2,MIX!Acinetobacter pittii,,,,,,,,,,,,,,,,,,,,,,,,,,,
26918687-0417-4379-8421-b9671feb8fdc_MALDI2,MIX!Staphylococcus aureus,S,S,S,S,S,S,S,S,S,S,-,S,-,S,-,R,S,-,S,R,S,-,-,-,S,S,S
ed670ba7-8307-4609-800e-8917ff17550c_MALDI2,MIX!Streptococcus mitis,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,S,-,S,-,-,-,-,-,-,-,-
8424b1b6-dd38-4bab-922a-934525a4a99c_MALDI2,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,
